,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
870,"('otreatment', 0.2988462746143341)","('iprocedure', 0.13847987353801727)","('podisease', 0.10808300226926804)","('opatient', 0.10568700730800629)","('idiagnostic', 0.09553154557943344)","('prdisease', 0.09300099313259125)","('poss', 0.07799772918224335)","('pophyconditon', 0.07609090209007263)","('iss', 0.07478786259889603)","('posize', 0.06721873581409454)","('poprocedure', 0.06303682178258896)","('prss', 0.06055855005979538)","('idisease', 0.05880839377641678)","('poage', 0.05550048500299454)","('idiagnostictest', 0.05373712629079819)","('pogender', 0.05229216068983078)","('poclinical', 0.045178212225437164)","('potreatment', 0.04402553662657738)","('prbehavior', 0.03796952962875366)","('pomedhistory', 0.037967465817928314)"
871,"('iprocedure', 0.29729288816452026)","('otreatment', 0.16447119414806366)","('podisease', 0.10392291843891144)","('idiagnostic', 0.0861319750547409)","('opatient', 0.07930124551057816)","('prdisease', 0.07355686277151108)","('posize', 0.07273949682712555)","('poss', 0.06367070227861404)","('iss', 0.05953675135970116)","('pophyconditon', 0.057968586683273315)","('idiagnostictest', 0.05094161629676819)","('pogender', 0.04943732172250748)","('poage', 0.048206888139247894)","('poprocedure', 0.0476301945745945)","('idisease', 0.043304238468408585)","('prss', 0.042918264865875244)","('poclinical', 0.039623476564884186)","('potreatment', 0.03739704564213753)","('pomedhistory', 0.0337996743619442)","('prbehavior', 0.030569231137633324)"
872,"('iprocedure', 0.30581313371658325)","('otreatment', 0.18860319256782532)","('podisease', 0.10289332270622253)","('idiagnostic', 0.09139572829008102)","('prdisease', 0.08068668097257614)","('opatient', 0.08020146191120148)","('posize', 0.07076965272426605)","('iss', 0.06300424784421921)","('poss', 0.0610794872045517)","('pophyconditon', 0.05618106573820114)","('idiagnostictest', 0.05221537500619888)","('poprocedure', 0.04936440661549568)","('poage', 0.049001455307006836)","('pogender', 0.04820673540234566)","('idisease', 0.047121040523052216)","('prss', 0.04608592391014099)","('poclinical', 0.041737284511327744)","('potreatment', 0.03872884437441826)","('pomedhistory', 0.03333582729101181)","('prbehavior', 0.03182438388466835)"
873,"('iprocedure', 0.25474193692207336)","('otreatment', 0.1442515105009079)","('podisease', 0.10834140330553055)","('opatient', 0.08347757905721664)","('idiagnostic', 0.07792607694864273)","('posize', 0.07721546292304993)","('poss', 0.071219302713871)","('pophyconditon', 0.06615040451288223)","('prdisease', 0.06488428264856339)","('iss', 0.056701432913541794)","('pogender', 0.05552440136671066)","('poage', 0.05426326021552086)","('idiagnostictest', 0.05194477736949921)","('poprocedure', 0.048539455980062485)","('prss', 0.04174674674868584)","('idisease', 0.040298063308000565)","('poclinical', 0.03982303664088249)","('pomedhistory', 0.037335336208343506)","('potreatment', 0.037252552807331085)","('prbehavior', 0.031701523810625076)"
874,"('otreatment', 0.3384478688240051)","('iprocedure', 0.14420181512832642)","('opatient', 0.12182988971471786)","('prdisease', 0.0982891395688057)","('idiagnostic', 0.09792222827672958)","('podisease', 0.09743420779705048)","('pophyconditon', 0.08817338943481445)","('poss', 0.08339891582727432)","('poprocedure', 0.0756952092051506)","('iss', 0.07546418905258179)","('pogender', 0.06605557352304459)","('posize', 0.0631055161356926)","('idisease', 0.06154411658644676)","('prss', 0.060210634022951126)","('idiagnostictest', 0.057776425033807755)","('poage', 0.0573570542037487)","('potreatment', 0.04348916560411453)","('pomedhistory', 0.0425928570330143)","('poclinical', 0.04253246262669563)","('prbehavior', 0.03927615284919739)"
875,"('otreatment', 0.26200833916664124)","('iprocedure', 0.16909003257751465)","('podisease', 0.1034109815955162)","('opatient', 0.0975312814116478)","('idiagnostic', 0.09346689283847809)","('prdisease', 0.08514717221260071)","('poss', 0.0725298523902893)","('pophyconditon', 0.07248588651418686)","('iss', 0.0670669674873352)","('posize', 0.062447190284729004)","('poprocedure', 0.06040535122156143)","('idisease', 0.05244075134396553)","('idiagnostictest', 0.05204613134264946)","('prss', 0.05181645229458809)","('pogender', 0.05104444921016693)","('poage', 0.05062887445092201)","('poclinical', 0.04111632704734802)","('potreatment', 0.03987083584070206)","('pomedhistory', 0.03493405133485794)","('prbehavior', 0.034618210047483444)"
876,"('otreatment', 0.3051829934120178)","('iprocedure', 0.1556764543056488)","('opatient', 0.10714124888181686)","('podisease', 0.10050668567419052)","('idiagnostic', 0.09485089033842087)","('prdisease', 0.09305267035961151)","('pophyconditon', 0.0787191390991211)","('poss', 0.07754822820425034)","('iss', 0.07207486778497696)","('poprocedure', 0.06608599424362183)","('posize', 0.06162392720580101)","('idisease', 0.05685319006443024)","('pogender', 0.0557548962533474)","('prss', 0.05569932982325554)","('idiagnostictest', 0.05432266741991043)","('poage', 0.05286337435245514)","('poclinical', 0.042144209146499634)","('potreatment', 0.041651319712400436)","('pomedhistory', 0.03794121742248535)","('prbehavior', 0.03591075539588928)"
877,"('otreatment', 0.32342350482940674)","('iprocedure', 0.15610800683498383)","('opatient', 0.10942084342241287)","('podisease', 0.0963941365480423)","('idiagnostic', 0.09569480270147324)","('prdisease', 0.09459619224071503)","('poss', 0.07802604883909225)","('pophyconditon', 0.07734417170286179)","('iss', 0.07393995672464371)","('poprocedure', 0.0674978569149971)","('posize', 0.06277714669704437)","('idisease', 0.0589686818420887)","('prss', 0.057853080332279205)","('idiagnostictest', 0.055405084043741226)","('pogender', 0.0551268644630909)","('poage', 0.052215877920389175)","('poclinical', 0.04322881996631622)","('potreatment', 0.04282217472791672)","('pomedhistory', 0.038987673819065094)","('prbehavior', 0.036694496870040894)"
878,"('otreatment', 0.3576047122478485)","('iprocedure', 0.1421416997909546)","('opatient', 0.12089906632900238)","('prdisease', 0.10276280343532562)","('idiagnostic', 0.09918709099292755)","('podisease', 0.09749145805835724)","('pophyconditon', 0.08730075508356094)","('poss', 0.08622059226036072)","('iss', 0.0775170773267746)","('poprocedure', 0.0764346569776535)","('idisease', 0.06433498114347458)","('prss', 0.0630718395113945)","('pogender', 0.062200386077165604)","('idiagnostictest', 0.05995222181081772)","('posize', 0.059856317937374115)","('poage', 0.05787349119782448)","('potreatment', 0.04505603387951851)","('poclinical', 0.044100068509578705)","('pomedhistory', 0.043371669948101044)","('prbehavior', 0.03951316326856613)"
879,"('otreatment', 0.30480676889419556)","('iprocedure', 0.13193732500076294)","('podisease', 0.11361654102802277)","('opatient', 0.11254160106182098)","('prdisease', 0.09056120365858078)","('idiagnostic', 0.09028315544128418)","('poss', 0.0834173634648323)","('pophyconditon', 0.08138173073530197)","('iss', 0.07394476979970932)","('posize', 0.0702696368098259)","('poprocedure', 0.06525448709726334)","('prss', 0.059187836945056915)","('idisease', 0.05696951970458031)","('pogender', 0.05575406551361084)","('idiagnostictest', 0.05392206460237503)","('poage', 0.05386969447135925)","('poclinical', 0.04438761994242668)","('potreatment', 0.044002823531627655)","('pomedhistory', 0.038384806364774704)","('prbehavior', 0.03805554658174515)"
880,"('otreatment', 0.3360985815525055)","('iprocedure', 0.14223018288612366)","('opatient', 0.11264613270759583)","('podisease', 0.10515725612640381)","('prdisease', 0.10019347071647644)","('idiagnostic', 0.09741593152284622)","('poss', 0.08103293925523758)","('pophyconditon', 0.08087288588285446)","('iss', 0.07817521691322327)","('poprocedure', 0.06767752766609192)","('posize', 0.06546434760093689)","('prss', 0.06301626563072205)","('idisease', 0.062304455786943436)","('pogender', 0.05619136989116669)","('poage', 0.055994465947151184)","('idiagnostictest', 0.05586294084787369)","('potreatment', 0.0456455834209919)","('poclinical', 0.04545699432492256)","('pomedhistory', 0.0405481681227684)","('prbehavior', 0.03857278823852539)"
881,"('posize', 0.3143974542617798)","('iprocedure', 0.20630335807800293)","('podisease', 0.16885825991630554)","('otreatment', 0.13414618372917175)","('poage', 0.11346491426229477)","('opatient', 0.10164660215377808)","('idiagnostic', 0.09100949764251709)","('poss', 0.08865822851657867)","('prdisease', 0.08360493183135986)","('pogender', 0.08057285845279694)","('iss', 0.07710254937410355)","('idiagnostictest', 0.07385776191949844)","('pophyconditon', 0.07010781019926071)","('potreatment', 0.06375844031572342)","('prss', 0.061077069491147995)","('pomedhistory', 0.06069142743945122)","('poclinical', 0.06026840582489967)","('idisease', 0.058372970670461655)","('poprocedure', 0.04931686073541641)","('prbehavior', 0.04435886815190315)"
882,"('iprocedure', 0.20398041605949402)","('otreatment', 0.18295063078403473)","('podisease', 0.11328482627868652)","('opatient', 0.08643887937068939)","('idiagnostic', 0.07971888035535812)","('poss', 0.07390041649341583)","('pophyconditon', 0.07069039344787598)","('prdisease', 0.06862761080265045)","('posize', 0.0683341845870018)","('iss', 0.05964008718729019)","('poprocedure', 0.05307759344577789)","('idiagnostictest', 0.05072196200489998)","('pogender', 0.05047953128814697)","('poage', 0.049268029630184174)","('prss', 0.045048851519823074)","('idisease', 0.043303877115249634)","('poclinical', 0.04001578316092491)","('potreatment', 0.03861583396792412)","('pomedhistory', 0.03485262393951416)","('prbehavior', 0.03268475458025932)"
883,"('iprocedure', 0.44020286202430725)","('otreatment', 0.12893274426460266)","('podisease', 0.10630667954683304)","('idiagnostic', 0.0935928225517273)","('posize', 0.08605439215898514)","('opatient', 0.07762598246335983)","('prdisease', 0.07383225858211517)","('iss', 0.06398627907037735)","('poss', 0.06339674443006516)","('poage', 0.059926025569438934)","('pophyconditon', 0.057205930352211)","('idiagnostictest', 0.05679414048790932)","('pogender', 0.051775142550468445)","('poclinical', 0.04751629754900932)","('idisease', 0.04465114325284958)","('poprocedure', 0.044426411390304565)","('prss', 0.0441281795501709)","('potreatment', 0.04201235622167587)","('pomedhistory', 0.03982832655310631)","('prbehavior', 0.032426994293928146)"
884,"('iprocedure', 0.23613949120044708)","('otreatment', 0.1642363965511322)","('podisease', 0.10554281622171402)","('idiagnostic', 0.08109106868505478)","('opatient', 0.0807766392827034)","('posize', 0.07574326545000076)","('poss', 0.0687604770064354)","('prdisease', 0.06790861487388611)","('pophyconditon', 0.06501791626214981)","('iss', 0.05631560832262039)","('pogender', 0.054060693830251694)","('poage', 0.05093889310956001)","('idiagnostictest', 0.05035613104701042)","('poprocedure', 0.049103058874607086)","('prss', 0.04255441948771477)","('idisease', 0.04157620295882225)","('poclinical', 0.03806104138493538)","('potreatment', 0.036282606422901154)","('pomedhistory', 0.03454013913869858)","('prbehavior', 0.031193522736430168)"
885,"('otreatment', 0.26321691274642944)","('iprocedure', 0.14330439269542694)","('podisease', 0.1120213195681572)","('opatient', 0.10054435580968857)","('idiagnostic', 0.09240645915269852)","('prdisease', 0.08758941292762756)","('poss', 0.07529634982347488)","('pophyconditon', 0.07342109829187393)","('iss', 0.071243055164814)","('posize', 0.06931724399328232)","('poprocedure', 0.060566600412130356)","('prss', 0.05594789981842041)","('idisease', 0.05443562939763069)","('poage', 0.05369459092617035)","('idiagnostictest', 0.05153762549161911)","('pogender', 0.05106222629547119)","('poclinical', 0.04352232441306114)","('potreatment', 0.042484089732170105)","('prbehavior', 0.036617930978536606)","('pomedhistory', 0.035693082958459854)"
886,"('otreatment', 0.3587521016597748)","('iprocedure', 0.13654330372810364)","('opatient', 0.12568919360637665)","('podisease', 0.10217438638210297)","('prdisease', 0.1021379828453064)","('idiagnostic', 0.09667526930570602)","('pophyconditon', 0.09038079530000687)","('poss', 0.08749854564666748)","('iss', 0.07836035639047623)","('poprocedure', 0.07723702490329742)","('idisease', 0.0642000362277031)","('pogender', 0.06356880068778992)","('prss', 0.06354575604200363)","('posize', 0.06337152421474457)","('idiagnostictest', 0.0587594099342823)","('poage', 0.056811049580574036)","('potreatment', 0.045795563608407974)","('poclinical', 0.04483283311128616)","('pomedhistory', 0.04320823401212692)","('prbehavior', 0.04007674753665924)"
887,"('otreatment', 0.30568110942840576)","('iprocedure', 0.1371718943119049)","('podisease', 0.10961294919252396)","('opatient', 0.10849244147539139)","('idiagnostic', 0.09627871215343475)","('prdisease', 0.0921894982457161)","('poss', 0.07889608293771744)","('pophyconditon', 0.07843983918428421)","('iss', 0.07642770558595657)","('posize', 0.06692919880151749)","('poprocedure', 0.06449003517627716)","('prss', 0.061065785586833954)","('idisease', 0.05923311412334442)","('poage', 0.05490899458527565)","('idiagnostictest', 0.053375016897916794)","('pogender', 0.052306465804576874)","('poclinical', 0.04502549767494202)","('potreatment', 0.044275470077991486)","('prbehavior', 0.03813761845231056)","('pomedhistory', 0.03809541463851929)"
888,"('otreatment', 0.3414001762866974)","('iprocedure', 0.14964503049850464)","('opatient', 0.11337310820817947)","('podisease', 0.09897685796022415)","('idiagnostic', 0.09892099350690842)","('prdisease', 0.0978660136461258)","('pophyconditon', 0.08161363005638123)","('poss', 0.07938240468502045)","('iss', 0.07643314450979233)","('poprocedure', 0.06818212568759918)","('posize', 0.061937831342220306)","('idisease', 0.061197251081466675)","('prss', 0.05998004972934723)","('pogender', 0.05691813677549362)","('idiagnostictest', 0.05654963478446007)","('poage', 0.054642315953969955)","('poclinical', 0.044630423188209534)","('potreatment', 0.0444207638502121)","('pomedhistory', 0.04049611836671829)","('prbehavior', 0.038099925965070724)"
889,"('otreatment', 0.2731436491012573)","('iprocedure', 0.13620850443840027)","('podisease', 0.11756090074777603)","('opatient', 0.10451123118400574)","('idiagnostic', 0.08905137330293655)","('prdisease', 0.08742992579936981)","('poss', 0.07934291660785675)","('pophyconditon', 0.07669386267662048)","('iss', 0.07240775227546692)","('posize', 0.07141075283288956)","('poprocedure', 0.061063095927238464)","('prss', 0.05778315290808678)","('idisease', 0.05458219349384308)","('poage', 0.05336082726716995)","('pogender', 0.052416231483221054)","('idiagnostictest', 0.05213107541203499)","('poclinical', 0.0441572330892086)","('potreatment', 0.04303966090083122)","('prbehavior', 0.03715899959206581)","('pomedhistory', 0.03657924011349678)"
890,"('otreatment', 0.29593080282211304)","('iprocedure', 0.16839423775672913)","('opatient', 0.10201835632324219)","('idiagnostic', 0.09964346885681152)","('podisease', 0.09467276185750961)","('prdisease', 0.09437825530767441)","('iss', 0.07311448454856873)","('poss', 0.07085555791854858)","('pophyconditon', 0.07069642096757889)","('posize', 0.06293275207281113)","('poprocedure', 0.06248483434319496)","('idisease', 0.05783800035715103)","('prss', 0.05778498947620392)","('idiagnostictest', 0.05473184958100319)","('poage', 0.053223997354507446)","('pogender', 0.05193539708852768)","('poclinical', 0.043162621557712555)","('potreatment', 0.042139213532209396)","('pomedhistory', 0.03787994757294655)","('prbehavior', 0.0360700823366642)"
891,"('iprocedure', 0.21733307838439941)","('posize', 0.20574332773685455)","('podisease', 0.16656462848186493)","('otreatment', 0.12070192396640778)","('poage', 0.09006419777870178)","('idiagnostic', 0.08724704384803772)","('opatient', 0.08545428514480591)","('poss', 0.08359111100435257)","('prdisease', 0.07293421775102615)","('iss', 0.07028518617153168)","('pophyconditon', 0.0641707256436348)","('pogender', 0.061994560062885284)","('idiagnostictest', 0.05999641865491867)","('potreatment', 0.055430829524993896)","('prss', 0.05502328649163246)","('poclinical', 0.05280196666717529)","('idisease', 0.050549816340208054)","('pomedhistory', 0.04797222465276718)","('poprocedure', 0.04451911523938179)","('prbehavior', 0.0375998429954052)"
892,"('iprocedure', 0.5725798010826111)","('otreatment', 0.126504585146904)","('podisease', 0.10841042548418045)","('idiagnostic', 0.10647562146186829)","('posize', 0.10160011053085327)","('opatient', 0.086821548640728)","('prdisease', 0.08678553998470306)","('iss', 0.07660768926143646)","('poage', 0.0712750032544136)","('poss', 0.06780517846345901)","('idiagnostictest', 0.0674339160323143)","('pophyconditon', 0.0629362240433693)","('pogender', 0.06010394170880318)","('poclinical', 0.05846147984266281)","('idisease', 0.05228468403220177)","('pomedhistory', 0.05132561922073364)","('poprocedure', 0.04938196390867233)","('prss', 0.049365464597940445)","('potreatment', 0.0489024817943573)","('prbehavior', 0.03747063875198364)"
893,"('iprocedure', 0.44005313515663147)","('otreatment', 0.14581972360610962)","('podisease', 0.10116036236286163)","('idiagnostic', 0.08938948810100555)","('opatient', 0.08150916546583176)","('posize', 0.08044807612895966)","('prdisease', 0.07574577629566193)","('poss', 0.06423690915107727)","('iss', 0.06405353546142578)","('pophyconditon', 0.05919303745031357)","('idiagnostictest', 0.05816136300563812)","('poage', 0.05471332371234894)","('pogender', 0.05231261998414993)","('poclinical', 0.0465184710919857)","('poprocedure', 0.04614940658211708)","('idisease', 0.045214902609586716)","('prss', 0.04303179681301117)","('potreatment', 0.0401182547211647)","('pomedhistory', 0.0398985929787159)","('prbehavior', 0.0327162928879261)"
894,"('iprocedure', 0.37124672532081604)","('otreatment', 0.11946997046470642)","('podisease', 0.10999012738466263)","('posize', 0.094576895236969)","('idiagnostic', 0.08153535425662994)","('opatient', 0.07581326365470886)","('prdisease', 0.06740867346525192)","('poss', 0.06647881865501404)","('poage', 0.061667997390031815)","('iss', 0.05975015461444855)","('pophyconditon', 0.05931248888373375)","('idiagnostictest', 0.056062016636133194)","('pogender', 0.054961659014225006)","('poclinical', 0.04402553662657738)","('poprocedure', 0.042601533234119415)","('prss', 0.040346018970012665)","('pomedhistory', 0.040194589644670486)","('idisease', 0.039663996547460556)","('potreatment', 0.038934770971536636)","('prbehavior', 0.03215767443180084)"
895,"('otreatment', 0.27310502529144287)","('iprocedure', 0.1961318850517273)","('opatient', 0.09748382866382599)","('podisease', 0.0971364751458168)","('idiagnostic', 0.09516502171754837)","('prdisease', 0.08675775676965714)","('pophyconditon', 0.07162435352802277)","('poss', 0.07013599574565887)","('iss', 0.06763826310634613)","('poprocedure', 0.06076964735984802)","('posize', 0.06035627797245979)","('idiagnostictest', 0.0531136579811573)","('idisease', 0.052678193897008896)","('pogender', 0.052585139870643616)","('prss', 0.05089178681373596)","('poage', 0.04833821579813957)","('poclinical', 0.040342871099710464)","('potreatment', 0.03919883444905281)","('pomedhistory', 0.03557172417640686)","('prbehavior', 0.03434150293469429)"
896,"('otreatment', 0.36726272106170654)","('iprocedure', 0.1614973247051239)","('opatient', 0.11500202119350433)","('prdisease', 0.10693854838609695)","('idiagnostic', 0.1021125391125679)","('podisease', 0.0910179540514946)","('iss', 0.08039574325084686)","('pophyconditon', 0.08020440489053726)","('poss', 0.07984427362680435)","('poprocedure', 0.07209915667772293)","('idisease', 0.06656788289546967)","('posize', 0.06483002007007599)","('prss', 0.06387664377689362)","('idiagnostictest', 0.06049906089901924)","('pogender', 0.0596899650990963)","('poage', 0.05655739828944206)","('potreatment', 0.046192996203899384)","('poclinical', 0.045411910861730576)","('pomedhistory', 0.04366064816713333)","('prbehavior', 0.04021894186735153)"
897,"('otreatment', 0.18286050856113434)","('iprocedure', 0.17754103243350983)","('podisease', 0.12762214243412018)","('opatient', 0.08679206669330597)","('idiagnostic', 0.08052575588226318)","('poss', 0.07685282081365585)","('posize', 0.07445067912340164)","('pophyconditon', 0.07006590813398361)","('prdisease', 0.06986594945192337)","('iss', 0.06238190829753876)","('poprocedure', 0.05266696587204933)","('poage', 0.051933884620666504)","('idiagnostictest', 0.05016638711094856)","('pogender', 0.04978197067975998)","('prss', 0.04738498851656914)","('idisease', 0.04509920999407768)","('poclinical', 0.04349569231271744)","('potreatment', 0.040855564177036285)","('pomedhistory', 0.035467322915792465)","('prbehavior', 0.033305201679468155)"
898,"('iprocedure', 0.4867875874042511)","('otreatment', 0.11839834600687027)","('podisease', 0.10791045427322388)","('posize', 0.0987718477845192)","('idiagnostic', 0.09324859827756882)","('opatient', 0.0795663520693779)","('prdisease', 0.0740237683057785)","('poage', 0.0683615431189537)","('poss', 0.0672735869884491)","('iss', 0.0671970322728157)","('idiagnostictest', 0.062288183718919754)","('pophyconditon', 0.059635501354932785)","('pogender', 0.05811955779790878)","('poclinical', 0.050334665924310684)","('pomedhistory', 0.04580229893326759)","('idisease', 0.04403107613325119)","('poprocedure', 0.04383796826004982)","('prss', 0.043337173759937286)","('potreatment', 0.04220195114612579)","('prbehavior', 0.03450436145067215)"
899,"('iprocedure', 0.3094314634799957)","('otreatment', 0.12182451784610748)","('podisease', 0.11041146516799927)","('posize', 0.0854475349187851)","('idiagnostic', 0.08147601038217545)","('opatient', 0.07642536610364914)","('poss', 0.06895135343074799)","('prdisease', 0.06653891503810883)","('pophyconditon', 0.06245994195342064)","('poage', 0.05789465084671974)","('iss', 0.05763490870594978)","('pogender', 0.051922474056482315)","('idiagnostictest', 0.05160936713218689)","('poprocedure', 0.04511105269193649)","('prss', 0.04184732213616371)","('poclinical', 0.04137174412608147)","('potreatment', 0.040084388107061386)","('idisease', 0.03976210951805115)","('pomedhistory', 0.03694983571767807)","('prbehavior', 0.03179335594177246)"
900,"('iprocedure', 0.18970878422260284)","('otreatment', 0.17990368604660034)","('podisease', 0.11056077480316162)","('opatient', 0.10118095576763153)","('posize', 0.09229572117328644)","('poss', 0.08348703384399414)","('pophyconditon', 0.08320552855730057)","('pogender', 0.08112803101539612)","('idiagnostic', 0.07870476692914963)","('prdisease', 0.07404003292322159)","('poprocedure', 0.06392025202512741)","('iss', 0.062008243054151535)","('poage', 0.06013214960694313)","('idiagnostictest', 0.059526145458221436)","('prss', 0.0497090108692646)","('idisease', 0.04709778353571892)","('poclinical', 0.040871113538742065)","('pomedhistory', 0.04059455543756485)","('potreatment', 0.040023352950811386)","('prbehavior', 0.03903433680534363)"
901,"('iprocedure', 0.24579878151416779)","('podisease', 0.13446806371212006)","('otreatment', 0.1223752349615097)","('posize', 0.09934966266155243)","('idiagnostic', 0.08009999990463257)","('opatient', 0.07654029875993729)","('poss', 0.07542099803686142)","('prdisease', 0.06411188095808029)","('pophyconditon', 0.06356113404035568)","('poage', 0.06333590298891068)","('iss', 0.06089240685105324)","('pogender', 0.05147915333509445)","('idiagnostictest', 0.05120660737156868)","('poclinical', 0.0451304130256176)","('poprocedure', 0.044541168957948685)","('prss', 0.04411952942609787)","('potreatment', 0.043580763041973114)","('idisease', 0.04137512296438217)","('pomedhistory', 0.03850603476166725)","('prbehavior', 0.03353776037693024)"
902,"('iprocedure', 0.1774025410413742)","('podisease', 0.14926810562610626)","('otreatment', 0.1392073929309845)","('posize', 0.10748561471700668)","('opatient', 0.08526763319969177)","('poss', 0.08496285229921341)","('idiagnostic', 0.07670571655035019)","('pophyconditon', 0.07189951837062836)","('poage', 0.06666181236505508)","('prdisease', 0.06374451518058777)","('iss', 0.06242278963327408)","('pogender', 0.05518472567200661)","('idiagnostictest', 0.05306626856327057)","('poprocedure', 0.0487903468310833)","('poclinical', 0.047271545976400375)","('prss', 0.047077830880880356)","('potreatment', 0.046395353972911835)","('idisease', 0.043366335332393646)","('pomedhistory', 0.03971785679459572)","('prbehavior', 0.03658372536301613)"
903,"('iprocedure', 0.5663748383522034)","('otreatment', 0.1283905804157257)","('idiagnostic', 0.10753217339515686)","('podisease', 0.10437515377998352)","('posize', 0.10012347996234894)","('prdisease', 0.08786707371473312)","('opatient', 0.08672880381345749)","('iss', 0.07472284883260727)","('poage', 0.06894268095493317)","('poss', 0.06770115345716476)","('idiagnostictest', 0.06602613627910614)","('pophyconditon', 0.06314069777727127)","('pogender', 0.06183849275112152)","('poclinical', 0.05696292221546173)","('idisease', 0.052763212472200394)","('poprocedure', 0.04962293431162834)","('pomedhistory', 0.04938720911741257)","('prss', 0.04901691526174545)","('potreatment', 0.048602622002363205)","('prbehavior', 0.03769611567258835)"
904,"('iprocedure', 0.5545781850814819)","('otreatment', 0.12746402621269226)","('podisease', 0.10354480892419815)","('idiagnostic', 0.10322875529527664)","('posize', 0.10216415673494339)","('opatient', 0.08754837512969971)","('prdisease', 0.08399371057748795)","('iss', 0.07316476851701736)","('poage', 0.0689254030585289)","('poss', 0.06819281727075577)","('idiagnostictest', 0.0661923736333847)","('pogender', 0.06355603039264679)","('pophyconditon', 0.06341322511434555)","('poclinical', 0.05561908707022667)","('idisease', 0.05114046856760979)","('pomedhistory', 0.049825266003608704)","('poprocedure', 0.048824962228536606)","('prss', 0.04758443310856819)","('potreatment', 0.047131579369306564)","('prbehavior', 0.03753512352705002)"
905,"('posize', 0.2945641875267029)","('iprocedure', 0.19775690138339996)","('podisease', 0.16753588616847992)","('otreatment', 0.13042502105236053)","('poage', 0.11345280706882477)","('opatient', 0.10209793597459793)","('idiagnostic', 0.09012486040592194)","('poss', 0.08944357186555862)","('prdisease', 0.08020351827144623)","('pogender', 0.07820343226194382)","('iss', 0.074190154671669)","('idiagnostictest', 0.07142481207847595)","('pophyconditon', 0.06992439180612564)","('potreatment', 0.0637134462594986)","('prss', 0.05959572270512581)","('poclinical', 0.059133999049663544)","('pomedhistory', 0.058982618153095245)","('idisease', 0.05687546730041504)","('poprocedure', 0.048733994364738464)","('prbehavior', 0.04465055465698242)"
906,"('iprocedure', 0.41500595211982727)","('otreatment', 0.13713908195495605)","('podisease', 0.10448925197124481)","('idiagnostic', 0.0887681096792221)","('posize', 0.08358223736286163)","('prdisease', 0.07634040713310242)","('opatient', 0.07623811066150665)","('poss', 0.06335092335939407)","('iss', 0.06280463933944702)","('pophyconditon', 0.056412164121866226)","('poage', 0.05609893426299095)","('idiagnostictest', 0.05550365149974823)","('pogender', 0.05087050423026085)","('poclinical', 0.04521934688091278)","('poprocedure', 0.04441370069980621)","('idisease', 0.04371659830212593)","('prss', 0.04324949160218239)","('potreatment', 0.03943713754415512)","('pomedhistory', 0.0377383753657341)","('prbehavior', 0.03136999532580376)"
907,"('iprocedure', 0.5935748219490051)","('otreatment', 0.13310639560222626)","('idiagnostic', 0.11272528022527695)","('posize', 0.10772490501403809)","('podisease', 0.10437531024217606)","('prdisease', 0.09242245554924011)","('opatient', 0.0903552919626236)","('iss', 0.07920102030038834)","('poage', 0.07092422991991043)","('idiagnostictest', 0.06981973350048065)","('poss', 0.06963682174682617)","('pogender', 0.06629153341054916)","('pophyconditon', 0.0660502091050148)","('poclinical', 0.06063441187143326)","('idisease', 0.055773552507162094)","('pomedhistory', 0.05361654981970787)","('prss', 0.051660601049661636)","('poprocedure', 0.05161986127495766)","('potreatment', 0.05074965953826904)","('prbehavior', 0.04017799347639084)"
908,"('iprocedure', 0.5288406014442444)","('otreatment', 0.1331813633441925)","('podisease', 0.10130742937326431)","('idiagnostic', 0.09865700453519821)","('posize', 0.09347136318683624)","('opatient', 0.08404713869094849)","('prdisease', 0.08291427046060562)","('iss', 0.07149212807416916)","('poss', 0.06779111921787262)","('idiagnostictest', 0.06486272066831589)","('poage', 0.06382471323013306)","('pophyconditon', 0.06223364919424057)","('pogender', 0.05985962972044945)","('poclinical', 0.05358527600765228)","('idisease', 0.04866854473948479)","('poprocedure', 0.047447141259908676)","('pomedhistory', 0.047288987785577774)","('prss', 0.04567429795861244)","('potreatment', 0.04367639124393463)","('prbehavior', 0.03578554093837738)"
909,"('otreatment', 0.28954991698265076)","('iprocedure', 0.13871212303638458)","('opatient', 0.11683498322963715)","('podisease', 0.10628997534513474)","('idiagnostic', 0.09393543750047684)","('prdisease', 0.09052394330501556)","('pophyconditon', 0.08480123430490494)","('poss', 0.08339380472898483)","('iss', 0.07280798256397247)","('poprocedure', 0.0714682936668396)","('posize', 0.06441381573677063)","('pogender', 0.060498133301734924)","('idisease', 0.058323100209236145)","('prss', 0.05694229528307915)","('poage', 0.05577985197305679)","('idiagnostictest', 0.05425826832652092)","('potreatment', 0.04290733486413956)","('poclinical', 0.04276547580957413)","('pomedhistory', 0.03980354219675064)","('prbehavior', 0.03792959079146385)"
