,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
909,"('iprocedure', 0.46491333842277527)","('posize', 0.06244724988937378)","('idiagnostic', 0.040352512151002884)","('podisease', 0.03633037582039833)","('otreatment', 0.033751290291547775)","('prdisease', 0.03309350088238716)","('pogender', 0.032536089420318604)","('opatient', 0.0295913927257061)","('idiagnostictest', 0.023969849571585655)","('poss', 0.02374417893588543)","('iss', 0.02328364923596382)","('poage', 0.021663369610905647)","('pophyconditon', 0.02044595591723919)","('potreatment', 0.018589191138744354)","('prss', 0.017173802480101585)","('idisease', 0.01697193831205368)","('poprocedure', 0.016127528622746468)","('poclinical', 0.016054173931479454)","('pomedhistory', 0.013981889933347702)","('prbehavior', 0.012046614661812782)"
910,"('iprocedure', 0.47767552733421326)","('posize', 0.06400733441114426)","('idiagnostic', 0.04253947734832764)","('otreatment', 0.03888590261340141)","('prdisease', 0.03626699000597)","('podisease', 0.035119831562042236)","('pogender', 0.032355885952711105)","('opatient', 0.031845591962337494)","('poss', 0.025285618379712105)","('iss', 0.024398675188422203)","('idiagnostictest', 0.023918936029076576)","('pophyconditon', 0.022247763350605965)","('poage', 0.021588239818811417)","('potreatment', 0.019739167764782906)","('prss', 0.019116250798106194)","('idisease', 0.01884762942790985)","('poclinical', 0.01748368702828884)","('poprocedure', 0.017362121492624283)","('pomedhistory', 0.015379984863102436)","('prbehavior', 0.01298379898071289)"
911,"('iprocedure', 0.4765746593475342)","('posize', 0.06261733919382095)","('idiagnostic', 0.04214095324277878)","('podisease', 0.03696470335125923)","('otreatment', 0.03674587979912758)","('prdisease', 0.035864271223545074)","('pogender', 0.03190465644001961)","('opatient', 0.031084004789590836)","('poss', 0.025220951065421104)","('iss', 0.023684410378336906)","('idiagnostictest', 0.02320917323231697)","('pophyconditon', 0.02239827811717987)","('poage', 0.02209574542939663)","('potreatment', 0.018932823091745377)","('idisease', 0.018661990761756897)","('prss', 0.017824605107307434)","('poclinical', 0.017518164590001106)","('poprocedure', 0.016689123585820198)","('pomedhistory', 0.015615149401128292)","('prbehavior', 0.012429156340658665)"
912,"('otreatment', 0.5889706015586853)","('opatient', 0.11228971928358078)","('iprocedure', 0.04600532725453377)","('prdisease', 0.045272573828697205)","('iss', 0.03969770297408104)","('podisease', 0.03750070184469223)","('idiagnostic', 0.035566650331020355)","('posize', 0.03377774730324745)","('pophyconditon', 0.02984340861439705)","('prss', 0.026120534166693687)","('poss', 0.02464074268937111)","('idiagnostictest', 0.024146124720573425)","('potreatment', 0.023406337946653366)","('poage', 0.023322219029068947)","('poprocedure', 0.022937368601560593)","('pogender', 0.022381072863936424)","('idisease', 0.020376432687044144)","('prbehavior', 0.017375851050019264)","('poclinical', 0.015812527388334274)","('pomedhistory', 0.015234537422657013)"
913,"('otreatment', 0.5713987350463867)","('opatient', 0.11433079838752747)","('prdisease', 0.0445515401661396)","('iprocedure', 0.043467748910188675)","('iss', 0.03953216224908829)","('podisease', 0.03793281316757202)","('idiagnostic', 0.03487221896648407)","('posize', 0.033082835376262665)","('pophyconditon', 0.02915656566619873)","('prss', 0.025588655844330788)","('poss', 0.02452654391527176)","('idiagnostictest', 0.024008672684431076)","('poage', 0.023879170417785645)","('potreatment', 0.02262243442237377)","('poprocedure', 0.022185344249010086)","('pogender', 0.021826738491654396)","('idisease', 0.019796360284090042)","('prbehavior', 0.01647622510790825)","('poclinical', 0.015568613074719906)","('pomedhistory', 0.014990944415330887)"
914,"('otreatment', 0.691523551940918)","('opatient', 0.13409242033958435)","('prdisease', 0.05679495632648468)","('iprocedure', 0.04811422899365425)","('iss', 0.04779384657740593)","('podisease', 0.04762657359242439)","('idiagnostic', 0.041133731603622437)","('pophyconditon', 0.037500280886888504)","('posize', 0.0358705036342144)","('prss', 0.031951528042554855)","('poss', 0.030271882191300392)","('poprocedure', 0.029579222202301025)","('potreatment', 0.02866906300187111)","('idiagnostictest', 0.028433654457330704)","('poage', 0.027624448761343956)","('pogender', 0.026173636317253113)","('idisease', 0.02553197368979454)","('poclinical', 0.02064698189496994)","('prbehavior', 0.020570313557982445)","('pomedhistory', 0.019190911203622818)"
915,"('iprocedure', 0.14355508983135223)","('podisease', 0.09106913208961487)","('posize', 0.08856214582920074)","('poage', 0.05360963195562363)","('prdisease', 0.04481520503759384)","('idiagnostic', 0.041571974754333496)","('pogender', 0.0371452160179615)","('pophyconditon', 0.032344840466976166)","('idiagnostictest', 0.029659448191523552)","('poss', 0.028776802122592926)","('opatient', 0.02768692374229431)","('iss', 0.026668908074498177)","('otreatment', 0.01959727145731449)","('poprocedure', 0.01955607533454895)","('prss', 0.016951752826571465)","('idisease', 0.015994708985090256)","('pomedhistory', 0.014849650673568249)","('potreatment', 0.014081093482673168)","('prbehavior', 0.012058890424668789)","('poclinical', 0.01009775698184967)"
916,"('podisease', 0.1802370399236679)","('posize', 0.06611387431621552)","('iprocedure', 0.0657138004899025)","('prdisease', 0.058436132967472076)","('poage', 0.0552995428442955)","('pophyconditon', 0.052882131189107895)","('idiagnostic', 0.04493028298020363)","('poss', 0.03540788218379021)","('opatient', 0.03200719878077507)","('otreatment', 0.03131817281246185)","('iss', 0.026605430990457535)","('pogender', 0.026542063802480698)","('idiagnostictest', 0.02356225997209549)","('pomedhistory', 0.021546555683016777)","('idisease', 0.02141832374036312)","('poprocedure', 0.019907336682081223)","('prss', 0.01790258288383484)","('potreatment', 0.013935605995357037)","('poclinical', 0.011448720470070839)","('prbehavior', 0.010424996726214886)"
917,"('otreatment', 0.16856054961681366)","('opatient', 0.049519892781972885)","('podisease', 0.03495851159095764)","('iprocedure', 0.032783351838588715)","('prdisease', 0.03258427232503891)","('posize', 0.02653183974325657)","('idiagnostic', 0.025068441405892372)","('iss', 0.023127799853682518)","('pophyconditon', 0.019904281944036484)","('poage', 0.01923607662320137)","('pogender', 0.01703057624399662)","('idiagnostictest', 0.016181055456399918)","('prss', 0.015351985581219196)","('poss', 0.015216892585158348)","('potreatment', 0.012625668197870255)","('poprocedure', 0.011933376081287861)","('idisease', 0.010538454167544842)","('prbehavior', 0.008493495173752308)","('pomedhistory', 0.008307356387376785)","('poclinical', 0.007141734007745981)"
918,"('iprocedure', 0.45806556940078735)","('posize', 0.062268875539302826)","('idiagnostic', 0.039633285254240036)","('podisease', 0.03507635369896889)","('otreatment', 0.03428502380847931)","('prdisease', 0.03287124261260033)","('pogender', 0.03261988237500191)","('opatient', 0.029752852395176888)","('iss', 0.023717697709798813)","('idiagnostictest', 0.023300522938370705)","('poss', 0.023017890751361847)","('poage', 0.02143860049545765)","('pophyconditon', 0.020769266411662102)","('potreatment', 0.01885078474879265)","('prss', 0.017723634839057922)","('idisease', 0.016736941412091255)","('poprocedure', 0.01643247716128826)","('poclinical', 0.015334732830524445)","('pomedhistory', 0.013417431153357029)","('prbehavior', 0.012246972881257534)"
919,"('iprocedure', 0.39043301343917847)","('posize', 0.055940575897693634)","('idiagnostic', 0.03633040189743042)","('otreatment', 0.0346999391913414)","('podisease', 0.03398123010993004)","('prdisease', 0.03258371725678444)","('opatient', 0.028288470581173897)","('pogender', 0.027628909796476364)","('poss', 0.021886559203267097)","('iss', 0.02128337323665619)","('idiagnostictest', 0.019936813041567802)","('pophyconditon', 0.019921576604247093)","('poage', 0.0190728772431612)","('potreatment', 0.016003228724002838)","('idisease', 0.015719003975391388)","('prss', 0.015524281188845634)","('poprocedure', 0.014905187301337719)","('poclinical', 0.013651581481099129)","('pomedhistory', 0.013002987951040268)","('prbehavior', 0.01021159440279007)"
920,"('iprocedure', 0.33991730213165283)","('posize', 0.05146753415465355)","('otreatment', 0.0341748408973217)","('idiagnostic', 0.03326675668358803)","('podisease', 0.030440330505371094)","('prdisease', 0.0296812541782856)","('opatient', 0.027120478451251984)","('pogender', 0.0255120862275362)","('iss', 0.019372891634702682)","('idiagnostictest', 0.019153503701090813)","('poss', 0.018858160823583603)","('poage', 0.017626279965043068)","('pophyconditon', 0.017572419717907906)","('potreatment', 0.014813821762800217)","('prss', 0.014235266484320164)","('poprocedure', 0.013529902324080467)","('idisease', 0.013402290642261505)","('poclinical', 0.012002883478999138)","('pomedhistory', 0.011149238795042038)","('prbehavior', 0.009258692152798176)"
921,"('iprocedure', 0.442023366689682)","('posize', 0.061482951045036316)","('idiagnostic', 0.03859982639551163)","('otreatment', 0.03482822701334953)","('podisease', 0.034200843423604965)","('prdisease', 0.03236474096775055)","('pogender', 0.030899669975042343)","('opatient', 0.029674161225557327)","('idiagnostictest', 0.022712431848049164)","('poss', 0.022665582597255707)","('iss', 0.022457748651504517)","('poage', 0.02069178782403469)","('pophyconditon', 0.020271776244044304)","('potreatment', 0.018104951828718185)","('idisease', 0.016714340075850487)","('prss', 0.016540847718715668)","('poprocedure', 0.015918681398034096)","('poclinical', 0.015396884642541409)","('pomedhistory', 0.01403892133384943)","('prbehavior', 0.011660861782729626)"
922,"('iprocedure', 0.4636901915073395)","('posize', 0.06362096220254898)","('idiagnostic', 0.04035959392786026)","('otreatment', 0.036153052002191544)","('prdisease', 0.03472356125712395)","('podisease', 0.03429814800620079)","('pogender', 0.03217447176575661)","('opatient', 0.030768638476729393)","('poss', 0.024152463302016258)","('iss', 0.023618651553988457)","('idiagnostictest', 0.02291097678244114)","('pophyconditon', 0.021763470023870468)","('poage', 0.021296165883541107)","('potreatment', 0.01909816265106201)","('idisease', 0.018077118322253227)","('prss', 0.017148002982139587)","('poprocedure', 0.01685778982937336)","('poclinical', 0.01645234227180481)","('pomedhistory', 0.015250897966325283)","('prbehavior', 0.012216093018651009)"
923,"('otreatment', 0.6098987460136414)","('opatient', 0.11824864149093628)","('prdisease', 0.04643847420811653)","('iprocedure', 0.04633016511797905)","('iss', 0.04198388382792473)","('podisease', 0.03806149959564209)","('idiagnostic', 0.03680364787578583)","('posize', 0.034726522862911224)","('pophyconditon', 0.03036225400865078)","('prss', 0.02763129025697708)","('poss', 0.025734446942806244)","('idiagnostictest', 0.024991031736135483)","('poprocedure', 0.024388108402490616)","('potreatment', 0.02413284033536911)","('poage', 0.02364226058125496)","('pogender', 0.022843779996037483)","('idisease', 0.020729640498757362)","('prbehavior', 0.017989052459597588)","('poclinical', 0.016426868736743927)","('pomedhistory', 0.016190655529499054)"
924,"('iprocedure', 0.17017805576324463)","('podisease', 0.08595719188451767)","('posize', 0.0759410560131073)","('prdisease', 0.04602957144379616)","('poage', 0.0457928366959095)","('idiagnostic', 0.043274182826280594)","('pogender', 0.03687663748860359)","('pophyconditon', 0.03159670531749725)","('poss', 0.029053203761577606)","('idiagnostictest', 0.028382886201143265)","('iss', 0.027778439223766327)","('opatient', 0.026499304920434952)","('otreatment', 0.020241769030690193)","('poprocedure', 0.018411334604024887)","('prss', 0.01719139888882637)","('idisease', 0.015515349805355072)","('potreatment', 0.014059951528906822)","('pomedhistory', 0.013126934878528118)","('prbehavior', 0.011309626512229443)","('poclinical', 0.010480602271854877)"
925,"('iprocedure', 0.10135550051927567)","('podisease', 0.0993376299738884)","('posize', 0.07435352355241776)","('poage', 0.04968062788248062)","('prdisease', 0.04347994551062584)","('idiagnostic', 0.03729633241891861)","('pogender', 0.03381936252117157)","('pophyconditon', 0.0317557267844677)","('opatient', 0.02720782347023487)","('poss', 0.02697262167930603)","('idiagnostictest', 0.026467615738511086)","('iss', 0.02522558718919754)","('otreatment', 0.02132974937558174)","('poprocedure', 0.017336051911115646)","('prss', 0.015655813738703728)","('idisease', 0.014761539176106453)","('pomedhistory', 0.01364182773977518)","('potreatment', 0.013144707307219505)","('prbehavior', 0.010313565842807293)","('poclinical', 0.009019299410283566)"
926,"('podisease', 0.27016589045524597)","('iprocedure', 0.08152907341718674)","('prdisease', 0.07825356721878052)","('pophyconditon', 0.07631435990333557)","('posize', 0.07493838667869568)","('poage', 0.07104959338903427)","('idiagnostic', 0.0569116435945034)","('poss', 0.0452202633023262)","('otreatment', 0.03870586305856705)","('opatient', 0.03741002455353737)","('iss', 0.03492280840873718)","('pogender', 0.03242938220500946)","('pomedhistory', 0.03150208666920662)","('idisease', 0.030143842101097107)","('idiagnostictest', 0.029463184997439384)","('poprocedure', 0.027392365038394928)","('prss', 0.02313530072569847)","('poclinical', 0.018601978197693825)","('potreatment', 0.015601680614054203)","('prbehavior', 0.013856290839612484)"
927,"('iprocedure', 0.3400454819202423)","('posize', 0.0653461217880249)","('podisease', 0.04227064177393913)","('idiagnostic', 0.03625759482383728)","('pogender', 0.02959229238331318)","('prdisease', 0.029410237446427345)","('opatient', 0.024366211146116257)","('poage', 0.023643283173441887)","('otreatment', 0.022317659109830856)","('poss', 0.02191513404250145)","('idiagnostictest', 0.021902330219745636)","('iss', 0.021117059513926506)","('pophyconditon', 0.019258063286542892)","('poprocedure', 0.014577516354620457)","('prss', 0.014373545534908772)","('potreatment', 0.013830062933266163)","('idisease', 0.013362991623580456)","('poclinical', 0.011244943365454674)","('pomedhistory', 0.010979929938912392)","('prbehavior', 0.00984860584139824)"
928,"('iprocedure', 0.5587692260742188)","('posize', 0.0709594264626503)","('idiagnostic', 0.049886830151081085)","('podisease', 0.0429096482694149)","('prdisease', 0.03909207880496979)","('otreatment', 0.03859929367899895)","('pogender', 0.03694135323166847)","('opatient', 0.0354609452188015)","('poss', 0.030216921120882034)","('iss', 0.02844366431236267)","('idiagnostictest', 0.02785591222345829)","('pophyconditon', 0.02613886073231697)","('poage', 0.025055432692170143)","('idisease', 0.023364322260022163)","('potreatment', 0.022781087085604668)","('poclinical', 0.021221179515123367)","('prss', 0.02090264856815338)","('pomedhistory', 0.019453391432762146)","('poprocedure', 0.019421176984906197)","('prbehavior', 0.014747919514775276)"
929,"('iprocedure', 0.41777077317237854)","('posize', 0.059522245079278946)","('idiagnostic', 0.03836258873343468)","('podisease', 0.035764530301094055)","('prdisease', 0.03181685134768486)","('otreatment', 0.03104867972433567)","('pogender', 0.029270729050040245)","('opatient', 0.02806829661130905)","('poss', 0.021979035809636116)","('iss', 0.0216231606900692)","('idiagnostictest', 0.021299753338098526)","('poage', 0.02022220380604267)","('pophyconditon', 0.019692743197083473)","('potreatment', 0.016049662604928017)","('prss', 0.01560208573937416)","('idisease', 0.015563096851110458)","('poprocedure', 0.015032416209578514)","('poclinical', 0.014009605161845684)","('pomedhistory', 0.012754653580486774)","('prbehavior', 0.010503839701414108)"
930,"('iprocedure', 0.3019777238368988)","('posize', 0.08194217085838318)","('podisease', 0.04807233437895775)","('idiagnostic', 0.03867102414369583)","('pogender', 0.033338483422994614)","('poage', 0.03177787363529205)","('prdisease', 0.031109735369682312)","('idiagnostictest', 0.02522151544690132)","('opatient', 0.025121375918388367)","('poss', 0.02367059886455536)","('iss', 0.023445870727300644)","('pophyconditon', 0.02213185653090477)","('otreatment', 0.020429952070116997)","('poprocedure', 0.016170106828212738)","('prss', 0.015168862417340279)","('idisease', 0.014281819574534893)","('potreatment', 0.014259705320000648)","('pomedhistory', 0.012344655580818653)","('prbehavior', 0.011222015134990215)","('poclinical', 0.011106705293059349)"
931,"('otreatment', 0.6062033176422119)","('opatient', 0.12203975021839142)","('prdisease', 0.0486535020172596)","('podisease', 0.043428532779216766)","('iss', 0.042219679802656174)","('iprocedure', 0.04102768748998642)","('idiagnostic', 0.03620869666337967)","('posize', 0.03303593397140503)","('pophyconditon', 0.03177975118160248)","('prss', 0.02688075602054596)","('poss', 0.026708563789725304)","('poage', 0.025601159781217575)","('idiagnostictest', 0.024917755275964737)","('poprocedure', 0.02411484159529209)","('potreatment', 0.023823149502277374)","('pogender', 0.023173240944743156)","('idisease', 0.02074003964662552)","('prbehavior', 0.016663992777466774)","('poclinical', 0.016577770933508873)","('pomedhistory', 0.0159495547413826)"
932,"('otreatment', 0.695048451423645)","('opatient', 0.13177590072155)","('prdisease', 0.058253321796655655)","('podisease', 0.0481480248272419)","('iprocedure', 0.048125650733709335)","('iss', 0.046509165316820145)","('idiagnostic', 0.04175511747598648)","('pophyconditon', 0.037172555923461914)","('posize', 0.03592050448060036)","('prss', 0.033028438687324524)","('poss', 0.030276872217655182)","('poprocedure', 0.030054472386837006)","('potreatment', 0.02897408977150917)","('idiagnostictest', 0.028139453381299973)","('poage', 0.027704313397407532)","('pogender', 0.026436425745487213)","('idisease', 0.025567827746272087)","('prbehavior', 0.021735556423664093)","('poclinical', 0.020517881959676743)","('pomedhistory', 0.018993841484189034)"
933,"('otreatment', 0.28056600689888)","('opatient', 0.06545349955558777)","('iprocedure', 0.04002207890152931)","('prdisease', 0.03076506406068802)","('podisease', 0.028209470212459564)","('posize', 0.02794230729341507)","('idiagnostic', 0.02708960324525833)","('iss', 0.02670624665915966)","('pophyconditon', 0.020494842901825905)","('prss', 0.017406107857823372)","('poage', 0.017226187512278557)","('idiagnostictest', 0.01696271449327469)","('pogender', 0.016539668664336205)","('poss', 0.01623663306236267)","('potreatment', 0.014429335482418537)","('poprocedure', 0.013771090656518936)","('idisease', 0.011712350882589817)","('prbehavior', 0.010207368060946465)","('pomedhistory', 0.009497127495706081)","('poclinical', 0.008711236529052258)"
934,"('otreatment', 0.5401132702827454)","('opatient', 0.10267062485218048)","('prdisease', 0.043265797197818756)","('iprocedure', 0.04243433475494385)","('iss', 0.036266762763261795)","('podisease', 0.03562286123633385)","('idiagnostic', 0.033673595637083054)","('posize', 0.031787559390068054)","('pophyconditon', 0.02784629538655281)","('prss', 0.02409134991466999)","('idiagnostictest', 0.022878026589751244)","('poss', 0.02263030782341957)","('poage', 0.022596225142478943)","('potreatment', 0.021744053810834885)","('pogender', 0.02112646959722042)","('poprocedure', 0.021113352850079536)","('idisease', 0.018502207472920418)","('prbehavior', 0.01570829562842846)","('pomedhistory', 0.014310404658317566)","('poclinical', 0.014254000969231129)"
935,"('otreatment', 0.5042346119880676)","('opatient', 0.08991310745477676)","('iprocedure', 0.04364273324608803)","('prdisease', 0.04123057425022125)","('podisease', 0.034014713019132614)","('iss', 0.03325187787413597)","('idiagnostic', 0.03266344591975212)","('posize', 0.03061315231025219)","('pophyconditon', 0.026369625702500343)","('prss', 0.023417605087161064)","('poage', 0.02164098061621189)","('idiagnostictest', 0.021418994292616844)","('poss', 0.020981429144740105)","('potreatment', 0.02082972228527069)","('pogender', 0.020066579803824425)","('poprocedure', 0.019792655482888222)","('idisease', 0.017116729170084)","('prbehavior', 0.015512624755501747)","('pomedhistory', 0.012898537330329418)","('poclinical', 0.012891163118183613)"
936,"('otreatment', 0.6800832152366638)","('opatient', 0.13270103931427002)","('prdisease', 0.05631031468510628)","('podisease', 0.04683886840939522)","('iss', 0.046134330332279205)","('iprocedure', 0.044753897935152054)","('idiagnostic', 0.04053887352347374)","('pophyconditon', 0.03601398691534996)","('posize', 0.035036489367485046)","('prss', 0.03125566244125366)","('poss', 0.029624322429299355)","('poprocedure', 0.02868061698973179)","('potreatment', 0.027723325416445732)","('idiagnostictest', 0.02764507196843624)","('poage', 0.027632540091872215)","('pogender', 0.025899646803736687)","('idisease', 0.024596460163593292)","('prbehavior', 0.020111242309212685)","('poclinical', 0.01961238496005535)","('pomedhistory', 0.018336284905672073)"
937,"('podisease', 0.1044984683394432)","('iprocedure', 0.08651996403932571)","('posize', 0.062086071819067)","('prdisease', 0.048697296530008316)","('poage', 0.04425971210002899)","('idiagnostic', 0.03703274577856064)","('pophyconditon', 0.03185833618044853)","('pogender', 0.030649574473500252)","('poss', 0.027975941076874733)","('opatient', 0.026209546253085136)","('iss', 0.024050815030932426)","('idiagnostictest', 0.0232674703001976)","('otreatment', 0.022748896852135658)","('poprocedure', 0.016348499804735184)","('prss', 0.014987184666097164)","('idisease', 0.013904190622270107)","('pomedhistory', 0.012948598712682724)","('potreatment', 0.012773310765624046)","('prbehavior', 0.00913750659674406)","('poclinical', 0.008141949772834778)"
938,"('podisease', 0.17316746711730957)","('posize', 0.06241452321410179)","('iprocedure', 0.06086547300219536)","('prdisease', 0.0590740442276001)","('poage', 0.05342765524983406)","('pophyconditon', 0.0498381108045578)","('idiagnostic', 0.04262804612517357)","('otreatment', 0.03572839871048927)","('poss', 0.034145452082157135)","('opatient', 0.03337542340159416)","('pogender', 0.027667108923196793)","('iss', 0.02712271735072136)","('idiagnostictest', 0.023442529141902924)","('idisease', 0.020213697105646133)","('pomedhistory', 0.019289178773760796)","('poprocedure', 0.018645144999027252)","('prss', 0.017802821472287178)","('potreatment', 0.013803105801343918)","('poclinical', 0.010613764636218548)","('prbehavior', 0.009644812904298306)"
939,"('podisease', 0.19499924778938293)","('iprocedure', 0.10043925791978836)","('posize', 0.07754173129796982)","('poage', 0.059499721974134445)","('prdisease', 0.05821242555975914)","('pophyconditon', 0.05451587960124016)","('idiagnostic', 0.050932567566633224)","('poss', 0.04071224108338356)","('pogender', 0.0311485156416893)","('opatient', 0.030465558171272278)","('iss', 0.02968287654221058)","('idiagnostictest', 0.026235228404402733)","('otreatment', 0.025603896006941795)","('pomedhistory', 0.02390153706073761)","('idisease', 0.02329406328499317)","('poprocedure', 0.021458856761455536)","('prss', 0.018719224259257317)","('potreatment', 0.01431390829384327)","('poclinical', 0.0132669135928154)","('prbehavior', 0.011075131595134735)"
940,"('iprocedure', 0.21058595180511475)","('posize', 0.08141972124576569)","('podisease', 0.043333228677511215)","('idiagnostic', 0.034984152764081955)","('poage', 0.031489983201026917)","('prdisease', 0.02899012714624405)","('pogender', 0.02859981544315815)","('opatient', 0.026534229516983032)","('idiagnostictest', 0.023535367101430893)","('iss', 0.022383011877536774)","('poss', 0.022223977372050285)","('otreatment', 0.02140291966497898)","('pophyconditon', 0.020690985023975372)","('poprocedure', 0.015067842788994312)","('prss', 0.01460415031760931)","('potreatment', 0.01307069230824709)","('idisease', 0.012893439270555973)","('prbehavior', 0.010901181027293205)","('pomedhistory', 0.010764420963823795)","('poclinical', 0.009142512455582619)"
941,"('iprocedure', 0.3959253430366516)","('posize', 0.06124738231301308)","('idiagnostic', 0.03653295338153839)","('podisease', 0.033028677105903625)","('prdisease', 0.030726460739970207)","('otreatment', 0.02943413518369198)","('pogender', 0.029175711795687675)","('opatient', 0.026875372976064682)","('idiagnostictest', 0.02166527509689331)","('iss', 0.02137678861618042)","('poss', 0.020636001601815224)","('poage', 0.020424164831638336)","('pophyconditon', 0.018741251900792122)","('potreatment', 0.016721222549676895)","('prss', 0.015957623720169067)","('poprocedure', 0.01509241946041584)","('idisease', 0.014428040944039822)","('poclinical', 0.012850246392190456)","('pomedhistory', 0.011701465584337711)","('prbehavior', 0.011021379381418228)"
942,"('iprocedure', 0.5058338642120361)","('posize', 0.06752849370241165)","('idiagnostic', 0.04388079419732094)","('podisease', 0.0410149022936821)","('prdisease', 0.03746308758854866)","('otreatment', 0.03521132096648216)","('pogender', 0.03409092500805855)","('opatient', 0.03173226863145828)","('poss', 0.027775824069976807)","('iss', 0.025666294619441032)","('idiagnostictest', 0.024762263521552086)","('poage', 0.023634733632206917)","('pophyconditon', 0.02351127564907074)","('potreatment', 0.019883254542946815)","('idisease', 0.01976715214550495)","('prss', 0.01901046745479107)","('poclinical', 0.0187942236661911)","('poprocedure', 0.01790701039135456)","('pomedhistory', 0.016290858387947083)","('prbehavior', 0.013246864080429077)"
943,"('otreatment', 0.3788519501686096)","('opatient', 0.07528270781040192)","('iprocedure', 0.040189992636442184)","('prdisease', 0.035155050456523895)","('podisease', 0.031765926629304886)","('iss', 0.02860186994075775)","('idiagnostic', 0.028323717415332794)","('posize', 0.02819112129509449)","('pophyconditon', 0.022769583389163017)","('poage', 0.019151289016008377)","('prss', 0.018816061317920685)","('idiagnostictest', 0.01841394603252411)","('pogender', 0.01810319535434246)","('poss', 0.01804881915450096)","('potreatment', 0.01706104725599289)","('poprocedure', 0.01577366702258587)","('idisease', 0.013611376285552979)","('prbehavior', 0.011906838975846767)","('pomedhistory', 0.010882585309445858)","('poclinical', 0.010387798771262169)"
944,"('otreatment', 0.3192897439002991)","('opatient', 0.07467975467443466)","('iprocedure', 0.03958941623568535)","('prdisease', 0.03175777196884155)","('posize', 0.02911331132054329)","('podisease', 0.029001515358686447)","('idiagnostic', 0.028370937332510948)","('iss', 0.028335420414805412)","('pophyconditon', 0.02114330418407917)","('poage', 0.019057128578424454)","('prss', 0.018844066187739372)","('idiagnostictest', 0.018540428951382637)","('poss', 0.017439551651477814)","('pogender', 0.016961997374892235)","('potreatment', 0.015552910976111889)","('poprocedure', 0.014696693047881126)","('idisease', 0.01278999075293541)","('prbehavior', 0.011180924251675606)","('pomedhistory', 0.010182683356106281)","('poclinical', 0.009587237611413002)"
945,"('otreatment', 0.2659640312194824)","('opatient', 0.06737611442804337)","('iprocedure', 0.039469413459300995)","('prdisease', 0.0297454334795475)","('podisease', 0.028889164328575134)","('posize', 0.028642643243074417)","('idiagnostic', 0.02652806229889393)","('iss', 0.026349307969212532)","('pophyconditon', 0.020344989374279976)","('poage', 0.018306730315089226)","('idiagnostictest', 0.01731088012456894)","('prss', 0.017123950645327568)","('pogender', 0.01676560752093792)","('poss', 0.016380121931433678)","('potreatment', 0.014333156868815422)","('poprocedure', 0.013469820842146873)","('idisease', 0.011685187928378582)","('prbehavior', 0.010051571764051914)","('pomedhistory', 0.00948017742484808)","('poclinical', 0.008902248926460743)"
946,"('otreatment', 0.508925199508667)","('opatient', 0.09901955723762512)","('iprocedure', 0.04153791069984436)","('prdisease', 0.04109306260943413)","('podisease', 0.03548845276236534)","('iss', 0.0350150428712368)","('idiagnostic', 0.03235889598727226)","('posize', 0.030811989679932594)","('pophyconditon', 0.02664060890674591)","('prss', 0.022519798949360847)","('poss', 0.022133363410830498)","('poage', 0.021907031536102295)","('idiagnostictest', 0.021678535267710686)","('pogender', 0.02036045677959919)","('potreatment', 0.020304100587964058)","('poprocedure', 0.01982862316071987)","('idisease', 0.01727592945098877)","('prbehavior', 0.014498277567327023)","('poclinical', 0.013490532524883747)","('pomedhistory', 0.0134439617395401)"
947,"('otreatment', 0.10818327218294144)","('iprocedure', 0.07075535506010056)","('opatient', 0.037970393896102905)","('posize', 0.02941623330116272)","('prdisease', 0.027575287967920303)","('podisease', 0.025742601603269577)","('idiagnostic', 0.025126682594418526)","('iss', 0.0206399355083704)","('pophyconditon', 0.016958022490143776)","('pogender', 0.015679795295000076)","('idiagnostictest', 0.014735653065145016)","('prss', 0.014594972133636475)","('poage', 0.01418099645525217)","('poss', 0.013806631788611412)","('poprocedure', 0.011125458404421806)","('potreatment', 0.010618342086672783)","('idisease', 0.009089902974665165)","('pomedhistory', 0.007377486675977707)","('prbehavior', 0.007371949963271618)","('poclinical', 0.006987487897276878)"
948,"('otreatment', 0.5132952928543091)","('opatient', 0.10059758275747299)","('iprocedure', 0.04660302400588989)","('prdisease', 0.04194573312997818)","('iss', 0.039626751095056534)","('podisease', 0.036304835230112076)","('idiagnostic', 0.03604798763990402)","('posize', 0.0334286242723465)","('pophyconditon', 0.02765314280986786)","('prss', 0.02762095257639885)","('poss', 0.02282542921602726)","('idiagnostictest', 0.022463146597146988)","('poprocedure', 0.021896377205848694)","('potreatment', 0.021497201174497604)","('poage', 0.021346481516957283)","('pogender', 0.021018989384174347)","('idisease', 0.017368599772453308)","('prbehavior', 0.01595691218972206)","('pomedhistory', 0.013497444801032543)","('poclinical', 0.013374588452279568)"
